Date,Amount,Category,Vendor,Customer
2026-01-04,6307.0,Inventory,Azure Utilities,Retail Giant A
2026-03-25,6040.11,Professional Fees,Global Office Ltd,Public Sector Dept
2026-01-23,10974.21,Tax Provision,Azure Utilities,Direct Consumer
2026-03-10,9216.67,Tax Provision,Global Office Ltd,Retail Giant A
2026-03-08,6723.47,Inventory,TechLogistics Corp,SmallBiz Inc
2026-01-06,10013.38,Professional Fees,TechLogistics Corp,Direct Consumer
2026-02-17,8405.17,Rent,Prime Consulting,SmallBiz Inc
2026-03-27,6870.14,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-16,9025.67,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-01-02,7649.94,Rent,Global Office Ltd,Direct Consumer
2026-01-12,6542.71,Inventory,TechLogistics Corp,SmallBiz Inc
2026-02-01,7328.3,Rent,Prime Consulting,Retail Giant A
2026-01-13,9029.92,Inventory,Azure Utilities,Public Sector Dept
2026-03-04,7635.75,Tax Provision,Global Office Ltd,Retail Giant A
2026-01-20,5066.39,Inventory,Azure Utilities,Retail Giant A
2026-02-21,12576.34,Rent,Global Office Ltd,Retail Giant A
2026-03-04,7902.1,Rent,Azure Utilities,Retail Giant A
2026-03-01,11301.12,Rent,TechLogistics Corp,SmallBiz Inc
2026-01-04,8744.56,Rent,Prime Consulting,SmallBiz Inc
2026-03-15,8878.26,Inventory,TechLogistics Corp,Public Sector Dept
2026-01-02,8354.4,Professional Fees,Global Office Ltd,Retail Giant A
2026-03-29,7609.28,Rent,Azure Utilities,Public Sector Dept
2026-02-02,5056.88,Sales Revenue,Prime Consulting,Direct Consumer
2026-01-11,8465.02,Inventory,Global Office Ltd,Retail Giant A
2026-03-07,9277.13,Inventory,Azure Utilities,SmallBiz Inc
2026-01-15,7029.54,Tax Provision,Azure Utilities,Direct Consumer
2026-03-24,5483.49,Professional Fees,Azure Utilities,Direct Consumer
2026-03-22,4654.7,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-16,10238.09,Rent,Azure Utilities,Retail Giant A
2026-02-02,7416.04,Inventory,Global Office Ltd,SmallBiz Inc
2026-01-30,8979.71,Inventory,TechLogistics Corp,Direct Consumer
2026-03-19,5117.16,Professional Fees,TechLogistics Corp,Public Sector Dept
2026-02-21,11808.41,Inventory,TechLogistics Corp,Direct Consumer
2026-03-06,7555.64,Inventory,TechLogistics Corp,Direct Consumer
2026-01-06,9863.0,Professional Fees,TechLogistics Corp,Direct Consumer
2026-02-22,10314.98,Inventory,TechLogistics Corp,SmallBiz Inc
2026-03-12,4301.17,Professional Fees,Prime Consulting,Direct Consumer
2026-01-08,5185.06,Tax Provision,Prime Consulting,Retail Giant A
2026-03-16,3945.33,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-08,6190.2,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-03-03,5062.46,Rent,Prime Consulting,Direct Consumer
2026-01-16,9868.06,Professional Fees,Prime Consulting,Retail Giant A
2026-01-29,7386.55,Sales Revenue,Prime Consulting,Retail Giant A
2026-03-18,7019.63,Tax Provision,Azure Utilities,Retail Giant A
2026-03-31,7680.97,Rent,Prime Consulting,Direct Consumer
2026-03-03,13585.73,Inventory,Global Office Ltd,SmallBiz Inc
2026-03-24,10379.39,Sales Revenue,Azure Utilities,Direct Consumer
2026-03-15,11000.5,Rent,TechLogistics Corp,Retail Giant A
2026-02-03,9276.46,Professional Fees,Prime Consulting,Direct Consumer
2026-01-05,6527.87,Professional Fees,Azure Utilities,Azure Utilities
2026-01-04,9375.46,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-21,6519.96,Tax Provision,TechLogistics Corp,Direct Consumer
2026-03-18,7299.7,Inventory,Global Office Ltd,Direct Consumer
2026-01-14,6913.97,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-03-24,6795.86,Inventory,TechLogistics Corp,Public Sector Dept
2026-02-14,8322.26,Professional Fees,Global Office Ltd,Retail Giant A
2026-02-27,7354.01,Rent,Azure Utilities,Public Sector Dept
2026-01-05,3127.71,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-01-20,11213.09,Sales Revenue,Azure Utilities,Public Sector Dept
2026-01-27,10624.17,Inventory,Azure Utilities,SmallBiz Inc
2026-02-16,8993.35,Sales Revenue,Global Office Ltd,Retail Giant A
2026-01-09,5727.55,Professional Fees,TechLogistics Corp,Retail Giant A
2026-01-14,7372.83,Professional Fees,Azure Utilities,Retail Giant A
2026-03-18,8670.15,Rent,Global Office Ltd,Retail Giant A
2026-01-25,6074.61,Sales Revenue,Prime Consulting,Direct Consumer
2026-01-23,8544.79,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-02-17,6146.13,Inventory,Prime Consulting,Retail Giant A
2026-02-06,11360.16,Rent,TechLogistics Corp,SmallBiz Inc
2026-03-22,8905.61,Professional Fees,Prime Consulting,Retail Giant A
2026-02-24,8473.0,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-03-10,8767.34,Tax Provision,Global Office Ltd,Direct Consumer
2026-03-01,10797.85,Rent,Azure Utilities,SmallBiz Inc
2026-01-29,5695.19,Professional Fees,Global Office Ltd,Global Office Ltd
2026-03-28,8736.94,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-01-19,9564.86,Tax Provision,Prime Consulting,Public Sector Dept
2026-03-17,5711.99,Inventory,Prime Consulting,Public Sector Dept
2026-03-15,10926.77,Professional Fees,TechLogistics Corp,Retail Giant A
2026-01-11,8182.35,Tax Provision,Global Office Ltd,Public Sector Dept
2026-01-22,6767.3,Tax Provision,Azure Utilities,SmallBiz Inc
2026-01-21,8763.22,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-03-06,11709.38,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-02-01,8306.56,Sales Revenue,Prime Consulting,Retail Giant A
2026-02-21,7987.73,Inventory,Azure Utilities,Retail Giant A
2026-03-13,7878.51,Rent,Global Office Ltd,Retail Giant A
2026-02-21,8210.92,Tax Provision,Azure Utilities,Public Sector Dept
2026-02-27,8342.59,Inventory,Global Office Ltd,SmallBiz Inc
2026-01-06,10137.81,Inventory,Prime Consulting,Retail Giant A
2026-03-12,13743.95,Inventory,Global Office Ltd,Direct Consumer
2026-03-27,7617.13,Rent,TechLogistics Corp,SmallBiz Inc
2026-01-05,6991.75,Rent,Azure Utilities,Retail Giant A
2026-01-19,9980.42,Rent,Azure Utilities,Retail Giant A
2026-01-18,10298.14,Tax Provision,Azure Utilities,Direct Consumer
2026-03-15,4932.67,Inventory,Azure Utilities,Public Sector Dept
2026-01-10,11137.27,Rent,Global Office Ltd,Public Sector Dept
2026-01-13,6169.5,Inventory,Azure Utilities,Retail Giant A
2026-01-03,10511.64,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-03-10,11063.02,Professional Fees,Azure Utilities,Retail Giant A
2026-03-28,4929.92,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-24,9204.89,Inventory,Prime Consulting,Retail Giant A
2026-01-28,6138.42,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-06,8388.4,Rent,Prime Consulting,Retail Giant A
2026-03-20,5305.35,Inventory,Prime Consulting,SmallBiz Inc
2026-03-22,6412.72,Professional Fees,Prime Consulting,Direct Consumer
2026-02-24,8845.27,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-02-01,7840.43,Professional Fees,Azure Utilities,Public Sector Dept
2026-03-04,7279.61,Inventory,Azure Utilities,Direct Consumer
2026-03-17,8478.88,Inventory,Azure Utilities,Direct Consumer
2026-03-15,9846.57,Rent,Global Office Ltd,Public Sector Dept
2026-01-20,5381.11,Rent,Global Office Ltd,Retail Giant A
2026-03-16,12876.26,Sales Revenue,Azure Utilities,Direct Consumer
2026-03-23,9137.45,Rent,Prime Consulting,SmallBiz Inc
2026-03-22,9286.76,Rent,Global Office Ltd,Public Sector Dept
2026-02-14,5551.77,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-01-01,10538.12,Rent,Global Office Ltd,SmallBiz Inc
2026-01-13,7935.78,Rent,Prime Consulting,SmallBiz Inc
2026-02-24,7288.71,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-02-15,5775.27,Tax Provision,Azure Utilities,Retail Giant A
2026-02-08,9185.73,Rent,Global Office Ltd,Public Sector Dept
2026-01-23,8197.52,Professional Fees,Prime Consulting,Public Sector Dept
2026-03-27,11020.39,Rent,Global Office Ltd,SmallBiz Inc
2026-01-26,6384.32,Inventory,Global Office Ltd,SmallBiz Inc
2026-01-28,7713.72,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-03-16,8850.68,Tax Provision,Prime Consulting,SmallBiz Inc
2026-02-01,11637.43,Rent,Global Office Ltd,Retail Giant A
2026-01-16,9144.91,Rent,Prime Consulting,SmallBiz Inc
2026-02-22,5117.47,Tax Provision,Azure Utilities,Retail Giant A
2026-01-25,9899.58,Rent,TechLogistics Corp,Retail Giant A
2026-03-22,5370.81,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-03-27,4960.28,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-01-04,7516.65,Professional Fees,TechLogistics Corp,Public Sector Dept
2026-03-28,4906.16,Rent,Global Office Ltd,Retail Giant A
2026-03-03,8131.1,Inventory,Prime Consulting,Public Sector Dept
2026-01-30,9099.01,Inventory,TechLogistics Corp,Retail Giant A
2026-01-13,9671.89,Professional Fees,Azure Utilities,Retail Giant A
2026-02-28,10069.58,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-14,8841.21,Inventory,Prime Consulting,SmallBiz Inc
2026-03-26,6613.96,Inventory,Global Office Ltd,Direct Consumer
2026-01-10,2778.57,Tax Provision,Azure Utilities,SmallBiz Inc
2026-02-28,9100.44,Professional Fees,Prime Consulting,Public Sector Dept
2026-01-19,2588.51,Rent,Prime Consulting,SmallBiz Inc
2026-02-08,6267.82,Rent,TechLogistics Corp,Retail Giant A
2026-03-23,1708.87,Professional Fees,Global Office Ltd,Direct Consumer
2026-02-20,6819.64,Inventory,TechLogistics Corp,SmallBiz Inc
2026-01-11,6614.44,Inventory,Azure Utilities,Public Sector Dept
2026-02-05,7059.08,Inventory,TechLogistics Corp,Direct Consumer
2026-02-21,5807.15,Tax Provision,Global Office Ltd,Retail Giant A
2026-03-24,8950.56,Rent,Global Office Ltd,Direct Consumer
2026-02-23,9106.0,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-03-31,7896.27,Rent,Prime Consulting,Direct Consumer
2026-03-26,7483.94,Inventory,Prime Consulting,Direct Consumer
2026-01-12,7640.72,Tax Provision,Azure Utilities,SmallBiz Inc
2026-01-12,6599.37,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-01-07,7809.59,Tax Provision,Global Office Ltd,Public Sector Dept
2026-03-31,8148.82,Rent,Global Office Ltd,Public Sector Dept
2026-01-29,7638.09,Sales Revenue,Prime Consulting,Direct Consumer
2026-03-23,7070.46,Rent,TechLogistics Corp,Public Sector Dept
2026-02-23,6838.06,Tax Provision,Prime Consulting,Direct Consumer
2026-01-03,7088.72,Inventory,Global Office Ltd,Direct Consumer
2026-03-13,8400.53,Sales Revenue,Prime Consulting,Retail Giant A
2026-02-20,7726.48,Tax Provision,Global Office Ltd,Public Sector Dept
2026-02-25,8389.23,Inventory,Global Office Ltd,Direct Consumer
2026-03-24,8182.04,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-01-03,9288.27,Professional Fees,TechLogistics Corp,Direct Consumer
2026-01-03,7407.39,Rent,Azure Utilities,Retail Giant A
2026-02-18,9732.54,Professional Fees,Azure Utilities,SmallBiz Inc
2026-03-26,4965.45,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-02-17,4619.33,Sales Revenue,Global Office Ltd,Direct Consumer
2026-02-11,7609.48,Rent,Global Office Ltd,Public Sector Dept
2026-02-20,9409.08,Rent,Global Office Ltd,Public Sector Dept
2026-03-21,5086.26,Sales Revenue,Azure Utilities,Retail Giant A
2026-03-11,7747.6,Sales Revenue,Prime Consulting,Public Sector Dept
2026-02-26,9340.52,Rent,TechLogistics Corp,Retail Giant A
2026-01-05,8862.55,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-02-11,7800.52,Tax Provision,TechLogistics Corp,Direct Consumer
2026-03-24,5104.6,Professional Fees,Azure Utilities,Direct Consumer
2026-01-15,6180.53,Professional Fees,Prime Consulting,Direct Consumer
2026-02-26,9017.96,Inventory,TechLogistics Corp,SmallBiz Inc
2026-03-15,8530.38,Inventory,Azure Utilities,Public Sector Dept
2026-01-09,7609.17,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-03-11,4523.0,Sales Revenue,Prime Consulting,Retail Giant A
2026-03-06,6532.3,Rent,Global Office Ltd,SmallBiz Inc
2026-03-12,9256.11,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-03-07,9423.26,Inventory,TechLogistics Corp,Public Sector Dept
2026-03-05,6297.49,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-03-05,6137.85,Rent,TechLogistics Corp,SmallBiz Inc
2026-02-27,9545.49,Sales Revenue,Global Office Ltd,Retail Giant A
2026-01-25,7395.27,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-03,5133.86,Rent,TechLogistics Corp,Retail Giant A
2026-03-31,9772.95,Tax Provision,Prime Consulting,SmallBiz Inc
2026-02-28,6501.42,Inventory,Prime Consulting,Public Sector Dept
2026-01-11,8790.1,Sales Revenue,Azure Utilities,Retail Giant A
2026-03-27,7997.4,Sales Revenue,Prime Consulting,Public Sector Dept
2026-03-14,8624.8,Inventory,Prime Consulting,Direct Consumer
2026-03-19,9709.42,Inventory,Azure Utilities,Retail Giant A
2026-02-18,9377.25,Sales Revenue,Azure Utilities,Retail Giant A
2026-01-22,4094.75,Professional Fees,Azure Utilities,Direct Consumer
2026-01-18,7045.94,Tax Provision,Prime Consulting,Public Sector Dept
2026-01-04,6587.79,Tax Provision,Prime Consulting,Retail Giant A
2026-03-26,7924.54,Tax Provision,Prime Consulting,Direct Consumer
2026-03-18,10067.55,Rent,Prime Consulting,Public Sector Dept
2026-03-25,2921.67,Inventory,Global Office Ltd,Retail Giant A
2026-03-09,7285.27,Rent,TechLogistics Corp,Retail Giant A
2026-03-30,9173.91,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-03-26,7005.78,Rent,Prime Consulting,Direct Consumer
2026-01-31,8446.16,Inventory,Prime Consulting,SmallBiz Inc
2026-01-14,10434.6,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-05,4770.95,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-11,9749.98,Tax Provision,Prime Consulting,Retail Giant A
2026-02-27,5953.29,Inventory,Azure Utilities,SmallBiz Inc
2026-03-31,8725.0,Inventory,TechLogistics Corp,Retail Giant A
2026-03-01,9705.47,Professional Fees,TechLogistics Corp,Direct Consumer
2026-03-08,6802.1,Sales Revenue,Global Office Ltd,SmallBiz Inc
2026-03-15,9333.67,Tax Provision,Azure Utilities,Public Sector Dept
2026-03-25,7007.68,Professional Fees,Prime Consulting,Retail Giant A
2026-03-09,8549.05,Rent,Global Office Ltd,Retail Giant A
2026-03-17,5501.87,Rent,Prime Consulting,SmallBiz Inc
2026-01-17,10624.4,Rent,TechLogistics Corp,SmallBiz Inc
2026-01-09,8613.64,Inventory,Global Office Ltd,Retail Giant A
2026-03-09,10457.43,Sales Revenue,Prime Consulting,Public Sector Dept
2026-01-09,7099.89,Sales Revenue,Prime Consulting,Retail Giant A
2026-01-26,8617.87,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-27,10749.75,Inventory,Global Office Ltd,Public Sector Dept
2026-03-07,9486.01,Rent,Prime Consulting,Direct Consumer
2026-01-26,5495.47,Tax Provision,Prime Consulting,Public Sector Dept
2026-03-16,10945.06,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-20,6559.29,Sales Revenue,Global Office Ltd,SmallBiz Inc
2026-01-02,7327.78,Rent,Prime Consulting,Direct Consumer
2026-01-23,10794.95,Professional Fees,Azure Utilities,Retail Giant A
2026-02-05,8628.19,Inventory,TechLogistics Corp,Retail Giant A
2026-03-27,5364.59,Tax Provision,Global Office Ltd,Retail Giant A
2026-02-20,7441.15,Tax Provision,Prime Consulting,Public Sector Dept
2026-02-24,9794.45,Rent,Global Office Ltd,Retail Giant A
2026-03-31,10653.96,Tax Provision,Global Office Ltd,Retail Giant A
2026-03-30,8344.97,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-03-30,6064.02,Rent,Global Office Ltd,SmallBiz Inc
2026-02-24,8113.31,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-27,7345.19,Sales Revenue,Prime Consulting,Public Sector Dept
2026-03-13,8149.93,Tax Provision,Azure Utilities,Retail Giant A
2026-01-08,7605.0,Rent,TechLogistics Corp,Retail Giant A
2026-02-28,10902.33,Sales Revenue,Prime Consulting,Public Sector Dept
2026-03-21,7163.23,Inventory,Prime Consulting,Public Sector Dept
2026-03-01,9896.81,Tax Provision,Global Office Ltd,Public Sector Dept
2026-02-09,7536.92,Tax Provision,Prime Consulting,Retail Giant A
2026-02-17,8518.98,Tax Provision,Azure Utilities,SmallBiz Inc
2026-01-06,11156.76,Inventory,Prime Consulting,Public Sector Dept
2026-01-28,8585.1,Sales Revenue,Prime Consulting,Retail Giant A
2026-03-03,6883.67,Tax Provision,Global Office Ltd,Direct Consumer
2026-01-02,8030.27,Professional Fees,Prime Consulting,Public Sector Dept
2026-01-17,6266.27,Tax Provision,Azure Utilities,SmallBiz Inc
2026-03-16,5694.09,Rent,TechLogistics Corp,Public Sector Dept
2026-03-09,6568.91,Rent,Azure Utilities,Direct Consumer
2026-01-04,9956.68,Tax Provision,Azure Utilities,Direct Consumer
2026-03-28,10499.58,Tax Provision,Global Office Ltd,Public Sector Dept
2026-01-09,6369.79,Professional Fees,Prime Consulting,SmallBiz Inc
2026-01-01,8942.06,Rent,Global Office Ltd,Direct Consumer
2026-03-27,9042.63,Sales Revenue,Global Office Ltd,Retail Giant A
2026-01-25,9776.14,Rent,Prime Consulting,SmallBiz Inc
2026-01-11,7071.46,Rent,Azure Utilities,SmallBiz Inc
2026-02-05,6666.18,Tax Provision,TechLogistics Corp,Direct Consumer
2026-01-05,5407.95,Rent,Prime Consulting,Public Sector Dept
2026-02-16,10470.78,Inventory,Prime Consulting,Public Sector Dept
2026-03-21,7582.41,Tax Provision,Azure Utilities,Direct Consumer
2026-02-28,5334.58,Tax Provision,Prime Consulting,Public Sector Dept
2026-03-24,8703.96,Inventory,Global Office Ltd,Public Sector Dept
2026-01-14,9368.66,Professional Fees,Azure Utilities,Retail Giant A
2026-01-23,7112.53,Inventory,Azure Utilities,SmallBiz Inc
2026-02-09,5969.7,Rent,TechLogistics Corp,Retail Giant A
2026-02-19,4885.76,Inventory,Azure Utilities,Public Sector Dept
2026-01-01,4593.4,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-01-12,6909.75,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-02-20,10086.16,Professional Fees,TechLogistics Corp,Retail Giant A
2026-02-05,6553.98,Professional Fees,TechLogistics Corp,Public Sector Dept
2026-02-04,7749.62,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-01-26,7433.86,Rent,Prime Consulting,Retail Giant A
2026-02-14,9281.99,Tax Provision,Prime Consulting,Retail Giant A
2026-03-19,7925.43,Inventory,Prime Consulting,Retail Giant A
2026-03-04,3879.02,Sales Revenue,Azure Utilities,Public Sector Dept
2026-03-30,9984.31,Professional Fees,Azure Utilities,Retail Giant A
2026-02-14,10553.48,Rent,Global Office Ltd,Direct Consumer
2026-02-10,9533.46,Tax Provision,Global Office Ltd,Retail Giant A
2026-02-24,11393.36,Inventory,Prime Consulting,Direct Consumer
2026-01-30,4815.33,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-03-05,9839.71,Inventory,TechLogistics Corp,Public Sector Dept
2026-02-01,11236.25,Tax Provision,Azure Utilities,Public Sector Dept
2026-03-02,7971.1,Rent,Azure Utilities,Retail Giant A
2026-03-16,6499.34,Rent,Azure Utilities,SmallBiz Inc
2026-03-15,-7605.05,Sales Revenue,Azure Utilities,Retail Giant A
2026-03-14,7076.17,Inventory,TechLogistics Corp,Retail Giant A
2026-02-11,6205.96,Sales Revenue,Prime Consulting,Retail Giant A
2026-01-11,6852.69,Rent,Prime Consulting,SmallBiz Inc
2026-01-05,10952.97,Inventory,Global Office Ltd,Public Sector Dept
2026-01-01,6463.99,Inventory,Azure Utilities,Public Sector Dept
2026-03-01,3496.97,Tax Provision,Global Office Ltd,Direct Consumer
2026-03-30,8353.41,Tax Provision,Azure Utilities,Retail Giant A
2026-03-22,11486.28,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-03-12,5262.45,Tax Provision,TechLogistics Corp,Direct Consumer
2026-01-26,6747.3,Inventory,Azure Utilities,Retail Giant A
2026-01-11,10600.43,Rent,Global Office Ltd,Retail Giant A
2026-03-28,7798.75,Rent,TechLogistics Corp,Direct Consumer
2026-01-03,8352.82,Rent,Global Office Ltd,Direct Consumer
2026-01-04,7715.28,Rent,Azure Utilities,Direct Consumer
2026-03-12,7692.55,Tax Provision,Prime Consulting,Direct Consumer
2026-03-02,8903.05,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-27,7323.6,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-03-24,8342.25,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-01-02,10638.63,Inventory,TechLogistics Corp,Public Sector Dept
2026-03-04,8728.22,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-01-05,4569.67,Professional Fees,Prime Consulting,Retail Giant A
2026-03-29,7112.09,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-11,5046.54,Sales Revenue,Global Office Ltd,Retail Giant A
2026-01-21,4741.81,Inventory,TechLogistics Corp,Direct Consumer
